geneId	human_trans	chimp_trans
ENSG00000139579	ENST00000399713	ENSPTRT00000103328
ENSG00000139579	ENST00000267023	ENSPTRT00000103328
ENSG00000139579	ENST00000380198	ENSPTRT00000103328
ENSG00000139579	ENST00000341463	ENSPTRT00000103328
ENSG00000121380	ENST00000589718	ENSPTRT00000008694
ENSG00000121380	ENST00000586576	ENSPTRT00000084060
ENSG00000121380	ENST00000464885	ENSPTRT00000008694
ENSG00000121380	ENST00000464885	ENSPTRT00000084060
ENSG00000121380	ENST00000464885	ENSPTRT00000083935
ENSG00000121380	ENST00000461264	ENSPTRT00000083935
ENSG00000121380	ENST00000308721	ENSPTRT00000008694
ENSG00000121380	ENST00000396367	ENSPTRT00000008694
ENSG00000121380	ENST00000266434	ENSPTRT00000083935
ENSG00000121380	ENST00000588270	ENSPTRT00000083935
ENSG00000103241	ENST00000262426	ENSPTRT00000015549
ENSG00000174839	ENST00000311128	ENSPTRT00000028179
ENSG00000174839	ENST00000471531	ENSPTRT00000028179
ENSG00000174839	ENST00000471531	ENSPTRT00000096769
ENSG00000174839	ENST00000471531	ENSPTRT00000092055
ENSG00000174839	ENST00000471531	ENSPTRT00000098473
ENSG00000174839	ENST00000477344	ENSPTRT00000028179
ENSG00000174839	ENST00000477344	ENSPTRT00000096769
ENSG00000174839	ENST00000477344	ENSPTRT00000092055
ENSG00000174839	ENST00000477344	ENSPTRT00000098473
ENSG00000165591	ENST00000374900	ENSPTRT00000040844
ENSG00000141551	ENST00000398519	ENSPTRT00000076655
ENSG00000141551	ENST00000314028	ENSPTRT00000017987
ENSG00000141551	ENST00000392334	ENSPTRT00000088411
ENSG00000141551	ENST00000580446	ENSPTRT00000076655
ENSG00000141551	ENST00000580446	ENSPTRT00000088411
ENSG00000141551	ENST00000580446	ENSPTRT00000017987
ENSG00000070018	ENST00000261349	ENSPTRT00000008696
ENSG00000070018	ENST00000540527	ENSPTRT00000008696
ENSG00000070018	ENST00000543091	ENSPTRT00000008696
ENSG00000070018	ENST00000535731	ENSPTRT00000008696
ENSG00000168118	ENST00000366690	ENSPTRT00000003821
ENSG00000168118	ENST00000618010	ENSPTRT00000079677
ENSG00000143842	ENST00000367204	ENSPTRT00000003425
ENSG00000143842	ENST00000525442	ENSPTRT00000003425
ENSG00000143842	ENST00000528591	ENSPTRT00000003425
ENSG00000143842	ENST00000618875	ENSPTRT00000003425
ENSG00000173226	ENST00000310864	ENSPTRT00000028546
ENSG00000173226	ENST00000349820	ENSPTRT00000082227
ENSG00000173226	ENST00000460108	ENSPTRT00000028546
ENSG00000173226	ENST00000460108	ENSPTRT00000082227
ENSG00000173226	ENST00000498104	ENSPTRT00000028546
ENSG00000173226	ENST00000498104	ENSPTRT00000082227
ENSG00000173226	ENST00000462442	ENSPTRT00000028546
ENSG00000173226	ENST00000462442	ENSPTRT00000082227
ENSG00000104517	ENST00000520539	ENSPTRT00000037897
ENSG00000104517	ENST00000220959	ENSPTRT00000037897
ENSG00000104517	ENST00000518205	ENSPTRT00000037897
ENSG00000104517	ENST00000518205	ENSPTRT00000106421
ENSG00000104517	ENST00000521922	ENSPTRT00000037897
ENSG00000104517	ENST00000521566	ENSPTRT00000037897
ENSG00000104517	ENST00000521566	ENSPTRT00000106421
ENSG00000104517	ENST00000520898	ENSPTRT00000037897
ENSG00000104517	ENST00000520898	ENSPTRT00000106421
ENSG00000104517	ENST00000519365	ENSPTRT00000037897
ENSG00000104517	ENST00000519365	ENSPTRT00000106421
ENSG00000122884	ENST00000307116	ENSPTRT00000004930
ENSG00000122884	ENST00000373008	ENSPTRT00000004930
ENSG00000122884	ENST00000394890	ENSPTRT00000004930
ENSG00000122884	ENST00000440381	ENSPTRT00000004930
ENSG00000122884	ENST00000263556	ENSPTRT00000004930
ENSG00000120798	ENST00000333003	ENSPTRT00000009752
ENSG00000120798	ENST00000551647	ENSPTRT00000079617
ENSG00000120798	ENST00000551647	ENSPTRT00000009752
ENSG00000120798	ENST00000551647	ENSPTRT00000108944
ENSG00000120798	ENST00000551647	ENSPTRT00000099637
ENSG00000120798	ENST00000551647	ENSPTRT00000105850
ENSG00000120798	ENST00000551647	ENSPTRT00000104880
ENSG00000120798	ENST00000393101	ENSPTRT00000105850
ENSG00000120798	ENST00000330677	ENSPTRT00000104880
ENSG00000120798	ENST00000547469	ENSPTRT00000079617
ENSG00000120798	ENST00000547469	ENSPTRT00000009752
ENSG00000120798	ENST00000547469	ENSPTRT00000108944
ENSG00000120798	ENST00000547469	ENSPTRT00000099637
ENSG00000120798	ENST00000547469	ENSPTRT00000105850
ENSG00000120798	ENST00000547469	ENSPTRT00000104880
ENSG00000120798	ENST00000622476	ENSPTRT00000099637
ENSG00000198455	ENST00000374888	ENSPTRT00000054989
ENSG00000177508	ENST00000329734	ENSPTRT00000014963
ENSG00000177508	ENST00000558054	ENSPTRT00000014963
ENSG00000140623	ENST00000396693	ENSPTRT00000081086
ENSG00000140623	ENST00000268231	ENSPTRT00000014242
ENSG00000140623	ENST00000591624	ENSPTRT00000014242
ENSG00000140623	ENST00000591624	ENSPTRT00000081086
ENSG00000121274	ENST00000436909	ENSPTRT00000044492
ENSG00000121274	ENST00000561678	ENSPTRT00000079202
ENSG00000187944	ENST00000342506	ENSPTRT00000023657
ENSG00000187944	ENST00000673386	ENSPTRT00000023657
ENSG00000167637	ENST00000618787	ENSPTRT00000020630
ENSG00000167637	ENST00000588797	ENSPTRT00000110005
ENSG00000167637	ENST00000650832	ENSPTRT00000020630
ENSG00000167637	ENST00000588967	ENSPTRT00000085957
ENSG00000167637	ENST00000593164	ENSPTRT00000085957
ENSG00000167637	ENST00000651683	ENSPTRT00000110005
ENSG00000167637	ENST00000651683	ENSPTRT00000085957
ENSG00000167637	ENST00000651683	ENSPTRT00000020630
ENSG00000167637	ENST00000651683	ENSPTRT00000108919
ENSG00000167637	ENST00000324461	ENSPTRT00000020630
ENSG00000113971	ENST00000512094	ENSPTRT00000102617
ENSG00000113971	ENST00000337331	ENSPTRT00000028766
ENSG00000113971	ENST00000383282	ENSPTRT00000102617
ENSG00000177485	ENST00000326624	ENSPTRT00000108465
ENSG00000177485	ENST00000557385	ENSPTRT00000108465
ENSG00000145088	ENST00000273668	ENSPTRT00000028547
ENSG00000145088	ENST00000451944	ENSPTRT00000103512
ENSG00000154429	ENST00000366687	ENSPTRT00000003822
ENSG00000154429	ENST00000366686	ENSPTRT00000081394
ENSG00000154429	ENST00000284617	ENSPTRT00000003822
ENSG00000267795	ENST00000589721	ENSPTRT00000102862
ENSG00000267795	ENST00000589327	ENSPTRT00000102862
ENSG00000267795	ENST00000586005	ENSPTRT00000102862
ENSG00000267795	ENST00000588606	ENSPTRT00000102862
ENSG00000267795	ENST00000591870	ENSPTRT00000102862
ENSG00000267795	ENST00000586440	ENSPTRT00000102862
ENSG00000267795	ENST00000615889	ENSPTRT00000102862
ENSG00000267795	ENST00000615471	ENSPTRT00000092375
ENSG00000066044	ENST00000407627	ENSPTRT00000086152
ENSG00000066044	ENST00000596154	ENSPTRT00000096422
ENSG00000066044	ENST00000596459	ENSPTRT00000086152
ENSG00000066044	ENST00000593807	ENSPTRT00000096422
ENSG00000139645	ENST00000267116	ENSPTRT00000009357
ENSG00000141664	ENST00000269499	ENSPTRT00000018480
ENSG00000141664	ENST00000588676	ENSPTRT00000018480
ENSG00000141664	ENST00000588676	ENSPTRT00000103379
ENSG00000141664	ENST00000621048	ENSPTRT00000018480
ENSG00000141664	ENST00000621048	ENSPTRT00000103379
ENSG00000141664	ENST00000586834	ENSPTRT00000018480
ENSG00000141664	ENST00000586834	ENSPTRT00000103379
ENSG00000081307	ENST00000356232	ENSPTRT00000049800
ENSG00000081307	ENST00000493720	ENSPTRT00000049800
ENSG00000081307	ENST00000468022	ENSPTRT00000049800
ENSG00000081307	ENST00000468022	ENSPTRT00000086880
ENSG00000081307	ENST00000473651	ENSPTRT00000086880
ENSG00000081307	ENST00000494238	ENSPTRT00000049800
ENSG00000081307	ENST00000464068	ENSPTRT00000049800
ENSG00000081307	ENST00000464068	ENSPTRT00000086880
ENSG00000081307	ENST00000489361	ENSPTRT00000049800
ENSG00000081307	ENST00000489361	ENSPTRT00000086880
ENSG00000081307	ENST00000264991	ENSPTRT00000049800
ENSG00000198001	ENST00000440781	ENSPTRT00000008972
ENSG00000198001	ENST00000550616	ENSPTRT00000086801
ENSG00000198001	ENST00000613694	ENSPTRT00000008972
ENSG00000198001	ENST00000551736	ENSPTRT00000008972
ENSG00000198001	ENST00000431837	ENSPTRT00000008972
ENSG00000198001	ENST00000448290	ENSPTRT00000084175
ENSG00000007314	ENST00000435607	ENSPTRT00000017486
ENSG00000067836	ENST00000322048	ENSPTRT00000014243
ENSG00000067836	ENST00000592019	ENSPTRT00000014243
ENSG00000067836	ENST00000592019	ENSPTRT00000077600
ENSG00000067836	ENST00000586504	ENSPTRT00000014243
ENSG00000067836	ENST00000591392	ENSPTRT00000014243
ENSG00000067836	ENST00000587711	ENSPTRT00000014243
ENSG00000067836	ENST00000586153	ENSPTRT00000014243
ENSG00000067836	ENST00000586153	ENSPTRT00000077600
ENSG00000204856	ENST00000377673	ENSPTRT00000057075
ENSG00000139540	ENST00000424625	ENSPTRT00000009356
ENSG00000139540	ENST00000419753	ENSPTRT00000009356
ENSG00000139540	ENST00000454355	ENSPTRT00000009356
ENSG00000139540	ENST00000417965	ENSPTRT00000009356
ENSG00000139540	ENST00000436633	ENSPTRT00000009356
ENSG00000139540	ENST00000266980	ENSPTRT00000009356
ENSG00000139540	ENST00000437277	ENSPTRT00000009356
ENSG00000140391	ENST00000267970	ENSPTRT00000013505
ENSG00000140391	ENST00000346495	ENSPTRT00000095877
ENSG00000140391	ENST00000424443	ENSPTRT00000103179
ENSG00000140391	ENST00000561277	ENSPTRT00000079349
ENSG00000140391	ENST00000559494	ENSPTRT00000079349
ENSG00000140391	ENST00000558745	ENSPTRT00000079349
ENSG00000122965	ENST00000545145	ENSPTRT00000010084
ENSG00000122965	ENST00000392561	ENSPTRT00000010084
ENSG00000122965	ENST00000261741	ENSPTRT00000010084
ENSG00000111231	ENST00000228827	ENSPTRT00000009989
ENSG00000111231	ENST00000537466	ENSPTRT00000009989
ENSG00000111231	ENST00000551079	ENSPTRT00000091478
ENSG00000111231	ENST00000551079	ENSPTRT00000009989
ENSG00000111231	ENST00000550228	ENSPTRT00000091478
ENSG00000111231	ENST00000550228	ENSPTRT00000009989
ENSG00000111231	ENST00000550974	ENSPTRT00000009989
ENSG00000111231	ENST00000549963	ENSPTRT00000091478
ENSG00000111231	ENST00000549963	ENSPTRT00000009989
ENSG00000111231	ENST00000543199	ENSPTRT00000091478
ENSG00000129048	ENST00000249887	ENSPTRT00000083081
ENSG00000173535	ENST00000356864	ENSPTRT00000037197
ENSG00000185774	ENST00000382152	ENSPTRT00000044751
ENSG00000185774	ENST00000382148	ENSPTRT00000094251
ENSG00000185774	ENST00000447367	ENSPTRT00000109075
ENSG00000185774	ENST00000382150	ENSPTRT00000101354
ENSG00000185774	ENST00000509207	ENSPTRT00000100078
ENSG00000185774	ENST00000382149	ENSPTRT00000101354
ENSG00000185774	ENST00000359001	ENSPTRT00000100078
ENSG00000240303	ENST00000264990	ENSPTRT00000028763
ENSG00000240303	ENST00000481970	ENSPTRT00000028763
ENSG00000176222	ENST00000587539	ENSPTRT00000020631
ENSG00000176222	ENST00000324394	ENSPTRT00000020631
ENSG00000143632	ENST00000366684	ENSPTRT00000003824
ENSG00000143632	ENST00000366683	ENSPTRT00000108158
ENSG00000124459	ENST00000269973	ENSPTRT00000020632
ENSG00000124459	ENST00000589703	ENSPTRT00000020632
ENSG00000124459	ENST00000588140	ENSPTRT00000020632
ENSG00000124459	ENST00000615985	ENSPTRT00000020632
ENSG00000183048	ENST00000331531	ENSPTRT00000084669
ENSG00000183048	ENST00000350690	ENSPTRT00000084669
ENSG00000183048	ENST00000545862	ENSPTRT00000017951
ENSG00000125450	ENST00000579838	ENSPTRT00000107938
ENSG00000125450	ENST00000579838	ENSPTRT00000017675
ENSG00000125450	ENST00000579838	ENSPTRT00000085104
ENSG00000125450	ENST00000583569	ENSPTRT00000107938
ENSG00000125450	ENST00000583569	ENSPTRT00000017675
ENSG00000125450	ENST00000583569	ENSPTRT00000085104
ENSG00000125450	ENST00000245544	ENSPTRT00000017675
ENSG00000125450	ENST00000579324	ENSPTRT00000017675
ENSG00000125450	ENST00000579298	ENSPTRT00000085104
ENSG00000125450	ENST00000583877	ENSPTRT00000107938
ENSG00000125450	ENST00000583877	ENSPTRT00000017675
ENSG00000125450	ENST00000583877	ENSPTRT00000085104
ENSG00000125450	ENST00000579557	ENSPTRT00000107938
ENSG00000125450	ENST00000579557	ENSPTRT00000017675
ENSG00000125450	ENST00000579557	ENSPTRT00000085104
ENSG00000125450	ENST00000583070	ENSPTRT00000107938
ENSG00000125450	ENST00000583070	ENSPTRT00000017675
ENSG00000125450	ENST00000583070	ENSPTRT00000085104
ENSG00000125450	ENST00000540768	ENSPTRT00000107938
ENSG00000125450	ENST00000540768	ENSPTRT00000017675
ENSG00000125450	ENST00000540768	ENSPTRT00000085104
ENSG00000125450	ENST00000579900	ENSPTRT00000107938
ENSG00000125450	ENST00000579900	ENSPTRT00000017675
ENSG00000125450	ENST00000579900	ENSPTRT00000085104
ENSG00000197965	ENST00000359523	ENSPTRT00000084695
ENSG00000197965	ENST00000392121	ENSPTRT00000098516
ENSG00000197965	ENST00000474859	ENSPTRT00000098544
ENSG00000197965	ENST00000367853	ENSPTRT00000098544
ENSG00000173530	ENST00000312584	ENSPTRT00000037198
ENSG00000139714	ENST00000355329	ENSPTRT00000048661
ENSG00000123838	ENST00000367070	ENSPTRT00000003509
ENSG00000123838	ENST00000421786	ENSPTRT00000103760
ENSG00000262814	ENST00000333676	ENSPTRT00000094332
ENSG00000108622	ENST00000418105	ENSPTRT00000017489
ENSG00000108622	ENST00000578379	ENSPTRT00000083187
ENSG00000108622	ENST00000578892	ENSPTRT00000083187
ENSG00000108622	ENST00000449662	ENSPTRT00000017489
ENSG00000108622	ENST00000579788	ENSPTRT00000017489
ENSG00000108622	ENST00000579687	ENSPTRT00000017489
ENSG00000108622	ENST00000578313	ENSPTRT00000017489
ENSG00000108622	ENST00000583366	ENSPTRT00000017489
ENSG00000108622	ENST00000584084	ENSPTRT00000017489
ENSG00000108622	ENST00000412356	ENSPTRT00000017489
ENSG00000007001	ENST00000605860	ENSPTRT00000023270
ENSG00000007001	ENST00000005756	ENSPTRT00000083359
ENSG00000104689	ENST00000221132	ENSPTRT00000106454
ENSG00000104689	ENST00000524158	ENSPTRT00000106454
ENSG00000104689	ENST00000524158	ENSPTRT00000087972
ENSG00000104689	ENST00000524158	ENSPTRT00000037199
ENSG00000104689	ENST00000613472	ENSPTRT00000087972
ENSG00000163902	ENST00000296255	ENSPTRT00000028674
ENSG00000163902	ENST00000497289	ENSPTRT00000028674
ENSG00000163902	ENST00000497289	ENSPTRT00000091698
ENSG00000163138	ENST00000509469	ENSPTRT00000096718
ENSG00000163138	ENST00000505160	ENSPTRT00000110108
ENSG00000163138	ENST00000515339	ENSPTRT00000096718
ENSG00000163138	ENST00000510051	ENSPTRT00000042062
ENSG00000163138	ENST00000507634	ENSPTRT00000042062
ENSG00000163138	ENST00000513861	ENSPTRT00000076770
ENSG00000163138	ENST00000360916	ENSPTRT00000042062
ENSG00000163138	ENST00000360916	ENSPTRT00000088061
ENSG00000163138	ENST00000360916	ENSPTRT00000103023
ENSG00000163138	ENST00000502374	ENSPTRT00000076770
ENSG00000163138	ENST00000511089	ENSPTRT00000076770
ENSG00000163138	ENST00000295290	ENSPTRT00000042062
ENSG00000163138	ENST00000511160	ENSPTRT00000110108
ENSG00000163138	ENST00000506457	ENSPTRT00000110108
ENSG00000163138	ENST00000514485	ENSPTRT00000096718
ENSG00000163138	ENST00000504630	ENSPTRT00000096718
ENSG00000163138	ENST00000444671	ENSPTRT00000102623
ENSG00000163138	ENST00000513590	ENSPTRT00000042062
ENSG00000163138	ENST00000510700	ENSPTRT00000110108
ENSG00000163138	ENST00000514292	ENSPTRT00000102623
ENSG00000163138	ENST00000503585	ENSPTRT00000088061
ENSG00000163138	ENST00000503585	ENSPTRT00000103023
ENSG00000163138	ENST00000502938	ENSPTRT00000092448
ENSG00000163138	ENST00000506745	ENSPTRT00000096718
ENSG00000163138	ENST00000509625	ENSPTRT00000110108
ENSG00000163138	ENST00000514663	ENSPTRT00000096718
ENSG00000167916	ENST00000264651	ENSPTRT00000016816
ENSG00000224383	ENST00000577953	ENSPTRT00000076795
ENSG00000224383	ENST00000582540	ENSPTRT00000094857
ENSG00000224383	ENST00000579184	ENSPTRT00000094857
ENSG00000224383	ENST00000425164	ENSPTRT00000074313
ENSG00000224383	ENST00000412177	ENSPTRT00000094857
ENSG00000224383	ENST00000583891	ENSPTRT00000094857
ENSG00000224383	ENST00000580752	ENSPTRT00000080556
ENSG00000159905	ENST00000591168	ENSPTRT00000020634
ENSG00000159905	ENST00000587682	ENSPTRT00000020634
ENSG00000159905	ENST00000251269	ENSPTRT00000020634
ENSG00000159905	ENST00000592350	ENSPTRT00000020634
ENSG00000159905	ENST00000622072	ENSPTRT00000020634
ENSG00000113621	ENST00000358387	ENSPTRT00000047811
ENSG00000113621	ENST00000506916	ENSPTRT00000047811
ENSG00000113621	ENST00000508810	ENSPTRT00000047811
ENSG00000113621	ENST00000508779	ENSPTRT00000047811
ENSG00000113621	ENST00000509954	ENSPTRT00000047811
ENSG00000054356	ENST00000409251	ENSPTRT00000078713
ENSG00000054356	ENST00000295718	ENSPTRT00000100528
ENSG00000054356	ENST00000443981	ENSPTRT00000100528
ENSG00000054356	ENST00000443981	ENSPTRT00000078713
ENSG00000054356	ENST00000443981	ENSPTRT00000023995
ENSG00000054356	ENST00000443981	ENSPTRT00000087523
ENSG00000054356	ENST00000423636	ENSPTRT00000100528
ENSG00000054356	ENST00000412847	ENSPTRT00000100528
ENSG00000054356	ENST00000412847	ENSPTRT00000078713
ENSG00000054356	ENST00000412847	ENSPTRT00000023995
ENSG00000054356	ENST00000412847	ENSPTRT00000087523
ENSG00000054356	ENST00000446182	ENSPTRT00000100528
ENSG00000054356	ENST00000446182	ENSPTRT00000078713
ENSG00000054356	ENST00000446182	ENSPTRT00000023995
ENSG00000054356	ENST00000446182	ENSPTRT00000087523
ENSG00000054356	ENST00000440552	ENSPTRT00000100528
ENSG00000054356	ENST00000440552	ENSPTRT00000078713
ENSG00000054356	ENST00000440552	ENSPTRT00000023995
ENSG00000054356	ENST00000440552	ENSPTRT00000087523
ENSG00000054356	ENST00000442029	ENSPTRT00000100528
ENSG00000054356	ENST00000442029	ENSPTRT00000078713
ENSG00000054356	ENST00000442029	ENSPTRT00000023995
ENSG00000054356	ENST00000442029	ENSPTRT00000087523
ENSG00000054356	ENST00000451506	ENSPTRT00000100528
ENSG00000054356	ENST00000451506	ENSPTRT00000078713
ENSG00000054356	ENST00000451506	ENSPTRT00000023995
ENSG00000054356	ENST00000451506	ENSPTRT00000087523
ENSG00000068024	ENST00000345617	ENSPTRT00000103962
ENSG00000068024	ENST00000430200	ENSPTRT00000024291
ENSG00000068024	ENST00000430200	ENSPTRT00000103962
ENSG00000068024	ENST00000430200	ENSPTRT00000093106
ENSG00000068024	ENST00000430200	ENSPTRT00000082038
ENSG00000068024	ENST00000430200	ENSPTRT00000103848
ENSG00000068024	ENST00000445704	ENSPTRT00000024291
ENSG00000068024	ENST00000445704	ENSPTRT00000103962
ENSG00000068024	ENST00000445704	ENSPTRT00000093106
ENSG00000068024	ENST00000445704	ENSPTRT00000082038
ENSG00000068024	ENST00000445704	ENSPTRT00000103848
ENSG00000068024	ENST00000454542	ENSPTRT00000024291
ENSG00000068024	ENST00000454542	ENSPTRT00000103962
ENSG00000068024	ENST00000454542	ENSPTRT00000093106
ENSG00000068024	ENST00000454542	ENSPTRT00000082038
ENSG00000068024	ENST00000454542	ENSPTRT00000103848
ENSG00000068024	ENST00000446876	ENSPTRT00000024291
ENSG00000068024	ENST00000446876	ENSPTRT00000103962
ENSG00000068024	ENST00000446876	ENSPTRT00000093106
ENSG00000068024	ENST00000446876	ENSPTRT00000082038
ENSG00000068024	ENST00000446876	ENSPTRT00000103848
ENSG00000068024	ENST00000544989	ENSPTRT00000024291
ENSG00000068024	ENST00000544989	ENSPTRT00000103962
ENSG00000068024	ENST00000544989	ENSPTRT00000093106
ENSG00000068024	ENST00000544989	ENSPTRT00000082038
ENSG00000068024	ENST00000544989	ENSPTRT00000103848
ENSG00000068024	ENST00000543185	ENSPTRT00000024291
ENSG00000081913	ENST00000262719	ENSPTRT00000018481
ENSG00000081913	ENST00000591386	ENSPTRT00000018481
ENSG00000131142	ENST00000253451	ENSPTRT00000019139
ENSG00000131142	ENST00000390669	ENSPTRT00000019139
ENSG00000131142	ENST00000315626	ENSPTRT00000019139
ENSG00000153237	ENST00000283233	ENSPTRT00000023271
ENSG00000153237	ENST00000409187	ENSPTRT00000107646
ENSG00000153237	ENST00000409889	ENSPTRT00000107646
ENSG00000153237	ENST00000409889	ENSPTRT00000023271
ENSG00000125355	ENST00000309720	ENSPTRT00000100651
ENSG00000125355	ENST00000371369	ENSPTRT00000095642
ENSG00000125355	ENST00000371352	ENSPTRT00000103969
ENSG00000125355	ENST00000519908	ENSPTRT00000104580
ENSG00000125355	ENST00000440464	ENSPTRT00000104580
ENSG00000139725	ENST00000267205	ENSPTRT00000010217
ENSG00000139725	ENST00000537265	ENSPTRT00000010217
ENSG00000139725	ENST00000546227	ENSPTRT00000010217
ENSG00000139725	ENST00000537171	ENSPTRT00000010217
ENSG00000139725	ENST00000541657	ENSPTRT00000010217
ENSG00000139725	ENST00000535560	ENSPTRT00000010217
ENSG00000144674	ENST00000361924	ENSPTRT00000106680
ENSG00000144674	ENST00000361924	ENSPTRT00000089025
ENSG00000144674	ENST00000361924	ENSPTRT00000111230
ENSG00000144674	ENST00000361924	ENSPTRT00000046942
ENSG00000144674	ENST00000361924	ENSPTRT00000086453
ENSG00000144674	ENST00000444882	ENSPTRT00000106680
ENSG00000144674	ENST00000356847	ENSPTRT00000089025
ENSG00000144674	ENST00000450863	ENSPTRT00000106680
ENSG00000144674	ENST00000450863	ENSPTRT00000089025
ENSG00000144674	ENST00000450863	ENSPTRT00000111230
ENSG00000144674	ENST00000450863	ENSPTRT00000046942
ENSG00000144674	ENST00000450863	ENSPTRT00000086453
ENSG00000144674	ENST00000429018	ENSPTRT00000106680
ENSG00000144674	ENST00000429018	ENSPTRT00000089025
ENSG00000144674	ENST00000429018	ENSPTRT00000111230
ENSG00000144674	ENST00000429018	ENSPTRT00000046942
ENSG00000144674	ENST00000429018	ENSPTRT00000086453
ENSG00000144674	ENST00000431105	ENSPTRT00000106680
ENSG00000144674	ENST00000437131	ENSPTRT00000106680
ENSG00000144674	ENST00000437131	ENSPTRT00000089025
ENSG00000144674	ENST00000437131	ENSPTRT00000111230
ENSG00000144674	ENST00000437131	ENSPTRT00000046942
ENSG00000144674	ENST00000437131	ENSPTRT00000086453
ENSG00000144674	ENST00000617480	ENSPTRT00000086453
ENSG00000143845	ENST00000367201	ENSPTRT00000003426
ENSG00000143845	ENST00000367202	ENSPTRT00000003426
ENSG00000143845	ENST00000367197	ENSPTRT00000003426
ENSG00000143845	ENST00000367197	ENSPTRT00000093291
ENSG00000143845	ENST00000422072	ENSPTRT00000003426
ENSG00000143845	ENST00000422072	ENSPTRT00000093291
ENSG00000143845	ENST00000422699	ENSPTRT00000003426
ENSG00000143845	ENST00000422699	ENSPTRT00000093291
ENSG00000143845	ENST00000452983	ENSPTRT00000003426
ENSG00000143845	ENST00000452983	ENSPTRT00000093291
ENSG00000143845	ENST00000444817	ENSPTRT00000003426
ENSG00000143845	ENST00000444817	ENSPTRT00000093291
ENSG00000143845	ENST00000429525	ENSPTRT00000003426
ENSG00000143845	ENST00000429525	ENSPTRT00000093291
ENSG00000188735	ENST00000449592	ENSPTRT00000010214
ENSG00000188735	ENST00000541467	ENSPTRT00000010214
ENSG00000188735	ENST00000540377	ENSPTRT00000010214
ENSG00000185905	ENST00000329410	ENSPTRT00000014697
ENSG00000185619	ENST00000419774	ENSPTRT00000105335
ENSG00000185619	ENST00000362003	ENSPTRT00000105335
ENSG00000185619	ENST00000400151	ENSPTRT00000105335
ENSG00000185619	ENST00000427463	ENSPTRT00000105335
ENSG00000185619	ENST00000470161	ENSPTRT00000105335
ENSG00000185619	ENST00000433814	ENSPTRT00000105335
ENSG00000185619	ENST00000620529	ENSPTRT00000105335
ENSG00000204897	ENST00000312150	ENSPTRT00000016817
ENSG00000159882	ENST00000429154	ENSPTRT00000020636
ENSG00000159882	ENST00000585632	ENSPTRT00000020636
ENSG00000159882	ENST00000585491	ENSPTRT00000020636
ENSG00000186393	ENST00000335552	ENSPTRT00000016818
ENSG00000176842	ENST00000394636	ENSPTRT00000097658
ENSG00000176842	ENST00000560154	ENSPTRT00000101921
ENSG00000176842	ENST00000320990	ENSPTRT00000097658
ENSG00000176842	ENST00000620085	ENSPTRT00000101921
ENSG00000089225	ENST00000349716	ENSPTRT00000090971
ENSG00000089225	ENST00000349716	ENSPTRT00000010091
ENSG00000089225	ENST00000310346	ENSPTRT00000090971
ENSG00000089225	ENST00000310346	ENSPTRT00000010091
ENSG00000089225	ENST00000405440	ENSPTRT00000090971
ENSG00000089225	ENST00000405440	ENSPTRT00000010091
ENSG00000089225	ENST00000526441	ENSPTRT00000090971
ENSG00000089225	ENST00000526441	ENSPTRT00000010091
ENSG00000121281	ENST00000564965	ENSPTRT00000081177
ENSG00000121281	ENST00000564965	ENSPTRT00000088306
ENSG00000121281	ENST00000564965	ENSPTRT00000102653
ENSG00000121281	ENST00000564965	ENSPTRT00000014937
ENSG00000121281	ENST00000564965	ENSPTRT00000086003
ENSG00000121281	ENST00000564044	ENSPTRT00000081177
ENSG00000121281	ENST00000564044	ENSPTRT00000088306
ENSG00000121281	ENST00000564044	ENSPTRT00000102653
ENSG00000121281	ENST00000564044	ENSPTRT00000014937
ENSG00000121281	ENST00000564044	ENSPTRT00000086003
ENSG00000121281	ENST00000566433	ENSPTRT00000081177
ENSG00000121281	ENST00000394697	ENSPTRT00000088306
ENSG00000121281	ENST00000673801	ENSPTRT00000088306
ENSG00000121281	ENST00000566761	ENSPTRT00000081177
ENSG00000121281	ENST00000566761	ENSPTRT00000088306
ENSG00000121281	ENST00000566761	ENSPTRT00000102653
ENSG00000121281	ENST00000566761	ENSPTRT00000014937
ENSG00000121281	ENST00000566761	ENSPTRT00000086003
ENSG00000121281	ENST00000569265	ENSPTRT00000081177
ENSG00000121281	ENST00000569265	ENSPTRT00000088306
ENSG00000121281	ENST00000569265	ENSPTRT00000102653
ENSG00000121281	ENST00000569265	ENSPTRT00000014937
ENSG00000121281	ENST00000569265	ENSPTRT00000086003
ENSG00000121281	ENST00000254235	ENSPTRT00000088306
ENSG00000121281	ENST00000537579	ENSPTRT00000086003
ENSG00000204920	ENST00000590411	ENSPTRT00000020635
ENSG00000204920	ENST00000590411	ENSPTRT00000074108
ENSG00000204920	ENST00000591532	ENSPTRT00000020635
ENSG00000204920	ENST00000591532	ENSPTRT00000074108
ENSG00000204920	ENST00000407951	ENSPTRT00000074108
ENSG00000204920	ENST00000270014	ENSPTRT00000020635
ENSG00000204920	ENST00000590615	ENSPTRT00000020635
ENSG00000204920	ENST00000586454	ENSPTRT00000020635
ENSG00000204920	ENST00000586454	ENSPTRT00000074108
ENSG00000204920	ENST00000611002	ENSPTRT00000020635
ENSG00000188827	ENST00000294008	ENSPTRT00000014207
ENSG00000147140	ENST00000276079	ENSPTRT00000040962
ENSG00000147140	ENST00000373856	ENSPTRT00000040962
