ENSG00000143954	ENSPTRG00000012112
ENSG00000122877	ENSPTRG00000002538
ENSG00000129244	ENSPTRG00000008701
ENSG00000142185	ENSPTRG00000013977
ENSG00000173276	ENSPTRG00000050158
ENSG00000163565	ENSPTRG00000001518
ENSG00000130203	ENSPTRG00000011127
ENSG00000125975	ENSPTRG00000013441
ENSG00000130159	ENSPTRG00000010508
ENSG00000171148	ENSPTRG00000014595
ENSG00000148572	ENSPTRG00000002539
ENSG00000130208	ENSPTRG00000038932
ENSG00000133872	ENSPTRG00000020131
ENSG00000176402	ENSPTRG00000019464
ENSG00000117971	ENSPTRG00000007348
ENSG00000154059	ENSPTRG00000009927
ENSG00000160862	ENSPTRG00000019465
ENSG00000044090	ENSPTRG00000018185
ENSG00000168907	ENSPTRG00000006970
ENSG00000263639	ENSPTRG00000002495
ENSG00000128656	ENSPTRG00000012659
ENSG00000185681	ENSPTRG00000021321
ENSG00000164877	ENSPTRG00000046493
ENSG00000162639	ENSPTRG00000001031
ENSG00000137225	ENSPTRG00000018215
ENSG00000085741	ENSPTRG00000004090
ENSG00000104131	ENSPTRG00000051845
ENSG00000140459	ENSPTRG00000046983
ENSG00000111348	ENSPTRG00000004729
ENSG00000134072	ENSPTRG00000014594
ENSG00000092345	ENSPTRG00000014674
ENSG00000161807	ENSPTRG00000044391
ENSG00000269058	ENSPTRG00000010645
ENSG00000151923	ENSPTRG00000002996
ENSG00000133835	ENSPTRG00000017168
ENSG00000177272	ENSPTRG00000001084
ENSG00000111886	ENSPTRG00000023663
ENSG00000130695	ENSPTRG00000000378
ENSG00000115155	ENSPTRG00000050060
ENSG00000127526	ENSPTRG00000010648
ENSG00000197826	ENSPTRG00000023807
ENSG00000182162	ENSPTRG00000028329
ENSG00000132819	ENSPTRG00000013661
ENSG00000119760	ENSPTRG00000011777
ENSG00000174358	ENSPTRG00000016694
ENSG00000197976	ENSPTRG00000042976
ENSG00000214021	ENSPTRG00000034246
ENSG00000253313	ENSPTRG00000051081
ENSG00000104133	ENSPTRG00000007016
ENSG00000144711	ENSPTRG00000014639
ENSG00000138675	ENSPTRG00000016209
ENSG00000256222	ENSPTRG00000041872
ENSG00000056291	ENSPTRG00000016145
ENSG00000151320	ENSPTRG00000006247
ENSG00000101146	ENSPTRG00000013658
ENSG00000163798	ENSPTRG00000011778
ENSG00000158161	ENSPTRG00000000423
ENSG00000132677	ENSPTRG00000001458
ENSG00000085872	ENSPTRG00000010647
ENSG00000172458	ENSPTRG00000031245
ENSG00000197102	ENSPTRG00000006735
ENSG00000092607	ENSPTRG00000001172
ENSG00000150456	ENSPTRG00000005687
ENSG00000176714	ENSPTRG00000011775
ENSG00000139910	ENSPTRG00000006229
ENSG00000198522	ENSPTRG00000011776
ENSG00000137171	ENSPTRG00000018187
ENSG00000179399	ENSPTRG00000005961
ENSG00000164363	ENSPTRG00000016695
ENSG00000130340	ENSPTRG00000018738
ENSG00000154957	ENSPTRG00000008782
ENSG00000154822	ENSPTRG00000014675
ENSG00000106013	ENSPTRG00000019622
ENSG00000165476	ENSPTRG00000002543
ENSG00000185271	ENSPTRG00000006091
ENSG00000125730	ENSPTRG00000010373
ENSG00000134058	ENSPTRG00000016946
ENSG00000147117	ENSPTRG00000021842
ENSG00000183098	ENSPTRG00000005963
ENSG00000214046	ENSPTRG00000010650
ENSG00000131507	ENSPTRG00000017358
ENSG00000134489	ENSPTRG00000009928
ENSG00000007174	ENSPTRG00000008779
ENSG00000164112	ENSPTRG00000043830
ENSG00000171988	ENSPTRG00000002540
ENSG00000134698	ENSPTRG00000000527
ENSG00000137500	ENSPTRG00000004129
ENSG00000077498	ENSPTRG00000004155
ENSG00000155229	ENSPTRG00000002810
ENSG00000184661	ENSPTRG00000020094
ENSG00000168538	ENSPTRG00000016633
ENSG00000130592	ENSPTRG00000046165
ENSG00000185875	ENSPTRG00000002368
ENSG00000156599	ENSPTRG00000003666
ENSG00000196943	ENSPTRG00000033813
ENSG00000151025	ENSPTRG00000002369
ENSG00000116874	ENSPTRG00000001173
ENSG00000155313	ENSPTRG00000013793
ENSG00000130368	ENSPTRG00000018763
ENSG00000112514	ENSPTRG00000018050
ENSG00000171462	ENSPTRG00000018198
ENSG00000177669	ENSPTRG00000020133
ENSG00000099256	ENSPTRG00000002366
ENSG00000104671	ENSPTRG00000020134
ENSG00000150636	ENSPTRG00000010100
ENSG00000243943	ENSPTRG00000024236
ENSG00000140548	ENSPTRG00000007445
ENSG00000213903	ENSPTRG00000049291
ENSG00000119661	ENSPTRG00000006520
ENSG00000136305	ENSPTRG00000006213
ENSG00000197372	ENSPTRG00000022567
ENSG00000125734	ENSPTRG00000010375
ENSG00000241553	ENSPTRG00000039733
ENSG00000188064	ENSPTRG00000042983
ENSG00000162620	ENSPTRG00000022606
ENSG00000124574	ENSPTRG00000018197
ENSG00000184601	ENSPTRG00000006769
ENSG00000104660	ENSPTRG00000039951
ENSG00000141293	ENSPTRG00000009350
ENSG00000149289	ENSPTRG00000050494
ENSG00000151023	ENSPTRG00000002367
ENSG00000232196	ENSPTRG00000041438
ENSG00000139053	ENSPTRG00000004730
ENSG00000203780	ENSPTRG00000029661
ENSG00000135821	ENSPTRG00000001751
ENSG00000206053	ENSPTRG00000034459
ENSG00000213906	ENSPTRG00000034127
ENSG00000106261	ENSPTRG00000044142
ENSG00000262179	ENSPTRG00000043831
ENSG00000258986	ENSPTRG00000006770
ENSG00000137710	ENSPTRG00000004259
ENSG00000274209	ENSPTRG00000045668
ENSG00000007237	ENSPTRG00000008763
ENSG00000104055	ENSPTRG00000006989
ENSG00000170638	ENSPTRG00000014530
ENSG00000185737	ENSPTRG00000002689
ENSG00000171989	ENSPTRG00000007125
ENSG00000157456	ENSPTRG00000007123
ENSG00000134077	ENSPTRG00000014585
ENSG00000187134	ENSPTRG00000032653
ENSG00000156990	ENSPTRG00000051760
ENSG00000163362	ENSPTRG00000001824
ENSG00000103343	ENSPTRG00000007698
ENSG00000173801	ENSPTRG00000009178
ENSG00000115875	ENSPTRG00000011851
ENSG00000156603	ENSPTRG00000003667
ENSG00000066056	ENSPTRG00000000631
ENSG00000256892	ENSPTRG00000044825
ENSG00000186628	ENSPTRG00000007383
ENSG00000124588	ENSPTRG00000017670
ENSG00000136274	ENSPTRG00000019158
ENSG00000157470	ENSPTRG00000007127
ENSG00000176903	ENSPTRG00000006521
ENSG00000198105	ENSPTRG00000002429
ENSG00000197016	ENSPTRG00000051121
ENSG00000165526	ENSPTRG00000004454
ENSG00000112511	ENSPTRG00000018049
ENSG00000159495	ENSPTRG00000006990
ENSG00000099250	ENSPTRG00000002414
ENSG00000181626	ENSPTRG00000009876
ENSG00000007545	ENSPTRG00000007602
ENSG00000101457	ENSPTRG00000013563
ENSG00000007168	ENSPTRG00000008551
ENSG00000147124	ENSPTRG00000021843
ENSG00000102003	ENSPTRG00000021887
ENSG00000198125	ENSPTRG00000023553
ENSG00000101216	ENSPTRG00000013744
ENSG00000170920	ENSPTRG00000050254
ENSG00000157483	ENSPTRG00000007124
ENSG00000152578	ENSPTRG00000004233
ENSG00000143110	ENSPTRG00000001100
ENSG00000117448	ENSPTRG00000000676
ENSG00000171804	ENSPTRG00000029026
ENSG00000203730	ENSPTRG00000030260
ENSG00000133466	ENSPTRG00000044577
ENSG00000165494	ENSPTRG00000004126
ENSG00000114026	ENSPTRG00000014593
ENSG00000187772	ENSPTRG00000018453
ENSG00000100385	ENSPTRG00000014328
ENSG00000184908	ENSPTRG00000000217
ENSG00000168137	ENSPTRG00000014586
ENSG00000164609	ENSPTRG00000017491
ENSG00000166526	ENSPTRG00000019470
ENSG00000120049	ENSPTRG00000002878
ENSG00000105072	ENSPTRG00000010646
ENSG00000153914	ENSPTRG00000016936
ENSG00000198796	ENSPTRG00000010052
ENSG00000152463	ENSPTRG00000002315
ENSG00000025039	ENSPTRG00000018420
ENSG00000137494	ENSPTRG00000004128
ENSG00000121446	ENSPTRG00000047463
ENSG00000116133	ENSPTRG00000000779
ENSG00000144191	ENSPTRG00000012265
ENSG00000125266	ENSPTRG00000006021
ENSG00000131374	ENSPTRG00000014676
ENSG00000167984	ENSPTRG00000007703
ENSG00000100426	ENSPTRG00000014522
ENSG00000160951	ENSPTRG00000045625
ENSG00000214711	ENSPTRG00000033895
ENSG00000143575	ENSPTRG00000001380
ENSG00000027075	ENSPTRG00000006418
ENSG00000151490	ENSPTRG00000004732
ENSG00000088298	ENSPTRG00000013430
ENSG00000243156	ENSPTRG00000014044
ENSG00000120094	ENSPTRG00000009351
ENSG00000110172	ENSPTRG00000004164
ENSG00000032219	ENSPTRG00000006393
ENSG00000132185	ENSPTRG00000001592
ENSG00000146243	ENSPTRG00000018363
ENSG00000080166	ENSPTRG00000005966
ENSG00000156711	ENSPTRG00000018098
ENSG00000187742	ENSPTRG00000021094
ENSG00000154277	ENSPTRG00000016009
ENSG00000153339	ENSPTRG00000009952
ENSG00000146247	ENSPTRG00000018365
ENSG00000125843	ENSPTRG00000013207
ENSG00000136840	ENSPTRG00000021404
ENSG00000125089	ENSPTRG00000015901
ENSG00000174469	ENSPTRG00000048103
ENSG00000182054	ENSPTRG00000007446
ENSG00000112378	ENSPTRG00000050751
ENSG00000126838	ENSPTRG00000004652
ENSG00000143119	ENSPTRG00000001085
ENSG00000196260	ENSPTRG00000023665
ENSG00000158062	ENSPTRG00000000380
ENSG00000166529	ENSPTRG00000019469
ENSG00000168631	ENSPTRG00000029766
ENSG00000151929	ENSPTRG00000002998
ENSG00000137492	ENSPTRG00000004091
ENSG00000164334	ENSPTRG00000017169
ENSG00000151623	ENSPTRG00000016499
ENSG00000168267	ENSPTRG00000048651
ENSG00000182107	ENSPTRG00000006417
ENSG00000168803	ENSPTRG00000006991
ENSG00000162627	ENSPTRG00000000992
ENSG00000163132	ENSPTRG00000015871
ENSG00000138623	ENSPTRG00000007275
ENSG00000169288	ENSPTRG00000016199
ENSG00000156232	ENSPTRG00000007384
ENSG00000105738	ENSPTRG00000010917
ENSG00000187479	ENSPTRG00000046726
ENSG00000221963	ENSPTRG00000050403
ENSG00000084073	ENSPTRG00000000587
ENSG00000163206	ENSPTRG00000001334
ENSG00000164530	ENSPTRG00000018114
ENSG00000088451	ENSPTRG00000005967
ENSG00000148948	ENSPTRG00000003515
ENSG00000134533	ENSPTRG00000004731
ENSG00000134884	ENSPTRG00000006022
ENSG00000132300	ENSPTRG00000012149
ENSG00000205126	ENSPTRG00000028662
ENSG00000268182	ENSPTRG00000044769
ENSG00000070214	ENSPTRG00000021220
ENSG00000179240	ENSPTRG00000028470
ENSG00000168936	ENSPTRG00000015833
ENSG00000130939	ENSPTRG00000000126
ENSG00000174851	ENSPTRG00000003917
ENSG00000172175	ENSPTRG00000010053
ENSG00000013016	ENSPTRG00000011805
ENSG00000278195	ENSPTRG00000029436
ENSG00000162746	ENSPTRG00000001593
ENSG00000125966	ENSPTRG00000013434
ENSG00000073169	ENSPTRG00000029395
ENSG00000174339	ENSPTRG00000028465
ENSG00000172086	ENSPTRG00000012167
ENSG00000182568	ENSPTRG00000014677
ENSG00000172724	ENSPTRG00000020890
ENSG00000108861	ENSPTRG00000038773
ENSG00000151632	ENSPTRG00000023281
ENSG00000221818	ENSPTRG00000003058
ENSG00000101191	ENSPTRG00000013725
ENSG00000158560	ENSPTRG00000019422
ENSG00000117598	ENSPTRG00000000993
ENSG00000169442	ENSPTRG00000000381
ENSG00000013810	ENSPTRG00000015834
ENSG00000182858	ENSPTRG00000014523
ENSG00000242372	ENSPTRG00000013435
ENSG00000142669	ENSPTRG00000047319
ENSG00000108018	ENSPTRG00000002931
ENSG00000231256	ENSPTRG00000039467
ENSG00000137077	ENSPTRG00000020891
ENSG00000115593	ENSPTRG00000012168
ENSG00000145911	ENSPTRG00000017597
ENSG00000164434	ENSPTRG00000018564
ENSG00000116473	ENSPTRG00000001102
ENSG00000127903	ENSPTRG00000024363
ENSG00000174871	ENSPTRG00000003916
ENSG00000108509	ENSPTRG00000023129
ENSG00000196220	ENSPTRG00000023245
ENSG00000135317	ENSPTRG00000018392
ENSG00000067064	ENSPTRG00000002239
ENSG00000198300	ENSPTRG00000023511
ENSG00000128340	ENSPTRG00000047213
ENSG00000184164	ENSPTRG00000014524
ENSG00000091482	ENSPTRG00000047975
ENSG00000117601	ENSPTRG00000001701
ENSG00000206052	ENSPTRG00000046320
ENSG00000131446	ENSPTRG00000017642
ENSG00000135048	ENSPTRG00000021016
ENSG00000174903	ENSPTRG00000003915
ENSG00000165678	ENSPTRG00000002691
ENSG00000183569	ENSPTRG00000014456
ENSG00000064703	ENSPTRG00000001105
ENSG00000125779	ENSPTRG00000013211
ENSG00000155052	ENSPTRG00000012421
ENSG00000107937	ENSPTRG00000002236
ENSG00000126467	ENSPTRG00000011314
ENSG00000150637	ENSPTRG00000010102
ENSG00000101000	ENSPTRG00000013431
ENSG00000172350	ENSPTRG00000004373
ENSG00000171132	ENSPTRG00000011890
ENSG00000168056	ENSPTRG00000003880
ENSG00000175985	ENSPTRG00000006485
ENSG00000130803	ENSPTRG00000042436
ENSG00000081721	ENSPTRG00000001594
ENSG00000143595	ENSPTRG00000001381
ENSG00000197852	ENSPTRG00000001104
ENSG00000267909	ENSPTRG00000049411
ENSG00000187791	ENSPTRG00000045084
ENSG00000121933	ENSPTRG00000001101
ENSG00000100647	ENSPTRG00000006487
ENSG00000101236	ENSPTRG00000049550
ENSG00000181035	ENSPTRG00000010729
ENSG00000117400	ENSPTRG00000052236
ENSG00000183323	ENSPTRG00000016947
ENSG00000141696	ENSPTRG00000009179
ENSG00000185519	ENSPTRG00000047706
ENSG00000118513	ENSPTRG00000018631
ENSG00000125247	ENSPTRG00000006004
ENSG00000128313	ENSPTRG00000014304
ENSG00000152785	ENSPTRG00000016210
ENSG00000205922	ENSPTRG00000045423
ENSG00000163207	ENSPTRG00000030382
ENSG00000119523	ENSPTRG00000021183
ENSG00000100395	ENSPTRG00000014419
ENSG00000176194	ENSPTRG00000009877
ENSG00000188000	ENSPTRG00000042688
ENSG00000118680	ENSPTRG00000009836
ENSG00000170903	ENSPTRG00000004234
ENSG00000197056	ENSPTRG00000000516
ENSG00000168490	ENSPTRG00000020055
ENSG00000163209	ENSPTRG00000001337
ENSG00000106443	ENSPTRG00000018935
ENSG00000137860	ENSPTRG00000007031
ENSG00000121931	ENSPTRG00000001086
ENSG00000156253	ENSPTRG00000013820
ENSG00000197705	ENSPTRG00000023330
ENSG00000204909	ENSPTRG00000028533
ENSG00000153250	ENSPTRG00000052304
ENSG00000115008	ENSPTRG00000012371
ENSG00000101695	ENSPTRG00000051590
ENSG00000197951	ENSPTRG00000022542
ENSG00000101608	ENSPTRG00000009835
ENSG00000139044	ENSPTRG00000004510
ENSG00000214510	ENSPTRG00000034142
ENSG00000179133	ENSPTRG00000002360
ENSG00000172725	ENSPTRG00000003959
ENSG00000013725	ENSPTRG00000003728
ENSG00000135472	ENSPTRG00000004917
ENSG00000078061	ENSPTRG00000021846
ENSG00000141434	ENSPTRG00000009957
ENSG00000163216	ENSPTRG00000042830
ENSG00000139914	ENSPTRG00000006193
ENSG00000078674	ENSPTRG00000020026
ENSG00000141030	ENSPTRG00000008828
ENSG00000241794	ENSPTRG00000050171
ENSG00000143515	ENSPTRG00000001382
ENSG00000204442	ENSPTRG00000031125
ENSG00000129535	ENSPTRG00000006190
ENSG00000145879	ENSPTRG00000017387
ENSG00000152465	ENSPTRG00000002319
ENSG00000213593	ENSPTRG00000033702
ENSG00000100399	ENSPTRG00000014420
ENSG00000196388	ENSPTRG00000022733
ENSG00000148660	ENSPTRG00000002643
ENSG00000203785	ENSPTRG00000048092
ENSG00000141441	ENSPTRG00000009958
ENSG00000111981	ENSPTRG00000043696
ENSG00000176731	ENSPTRG00000020385
ENSG00000248109	ENSPTRG00000051181
ENSG00000136699	ENSPTRG00000045314
ENSG00000020256	ENSPTRG00000013632
ENSG00000196805	ENSPTRG00000042913
ENSG00000102265	ENSPTRG00000044804
ENSG00000196800	ENSPTRG00000022988
ENSG00000148356	ENSPTRG00000021390
ENSG00000100889	ENSPTRG00000006191
ENSG00000159516	ENSPTRG00000042707
ENSG00000183166	ENSPTRG00000019263
ENSG00000151322	ENSPTRG00000006249
ENSG00000134758	ENSPTRG00000009956
ENSG00000203783	ENSPTRG00000049400
ENSG00000096070	ENSPTRG00000024347
ENSG00000116783	ENSPTRG00000000861
ENSG00000211450	ENSPTRG00000052561
ENSG00000213402	ENSPTRG00000033878
ENSG00000100644	ENSPTRG00000006419
ENSG00000133710	ENSPTRG00000043281
ENSG00000126759	ENSPTRG00000021849
ENSG00000072803	ENSPTRG00000017526
ENSG00000112394	ENSPTRG00000018506
ENSG00000173991	ENSPTRG00000009097
ENSG00000163586	ENSPTRG00000012169
ENSG00000105568	ENSPTRG00000011406
ENSG00000152464	ENSPTRG00000002318
ENSG00000008056	ENSPTRG00000043680
ENSG00000138669	ENSPTRG00000016212
ENSG00000164880	ENSPTRG00000048504
ENSG00000198561	ENSPTRG00000003668
ENSG00000133740	ENSPTRG00000020384
ENSG00000188517	ENSPTRG00000016356
ENSG00000163104	ENSPTRG00000023126
ENSG00000023171	ENSPTRG00000004406
ENSG00000137075	ENSPTRG00000020933
ENSG00000254685	ENSPTRG00000040236
ENSG00000198513	ENSPTRG00000023829
ENSG00000102452	ENSPTRG00000006005
ENSG00000110700	ENSPTRG00000044626
ENSG00000142186	ENSPTRG00000003879
ENSG00000100897	ENSPTRG00000006192
ENSG00000173320	ENSPTRG00000016634
ENSG00000119335	ENSPTRG00000041304
ENSG00000145901	ENSPTRG00000017428
ENSG00000172594	ENSPTRG00000018565
ENSG00000116882	ENSPTRG00000001174
ENSG00000133393	ENSPTRG00000007811
ENSG00000107165	ENSPTRG00000020774
ENSG00000023608	ENSPTRG00000006420
ENSG00000131899	ENSPTRG00000008846
ENSG00000145730	ENSPTRG00000017110
ENSG00000135636	ENSPTRG00000012049
ENSG00000171316	ENSPTRG00000020286
ENSG00000108511	ENSPTRG00000009356
ENSG00000123159	ENSPTRG00000010593
ENSG00000151748	ENSPTRG00000006334
ENSG00000116350	ENSPTRG00000000445
ENSG00000174405	ENSPTRG00000006025
ENSG00000182742	ENSPTRG00000009354
ENSG00000153714	ENSPTRG00000020775
ENSG00000136270	ENSPTRG00000019159
ENSG00000128159	ENSPTRG00000014532
ENSG00000055732	ENSPTRG00000000909
ENSG00000165312	ENSPTRG00000049721
ENSG00000142627	ENSPTRG00000000221
ENSG00000086544	ENSPTRG00000011005
ENSG00000177731	ENSPTRG00000008847
ENSG00000135870	ENSPTRG00000001702
ENSG00000101193	ENSPTRG00000013726
ENSG00000196433	ENSPTRG00000045230
ENSG00000123815	ENSPTRG00000011004
ENSG00000100614	ENSPTRG00000006407
ENSG00000189339	ENSPTRG00000000037
ENSG00000178172	ENSPTRG00000017386
ENSG00000196876	ENSPTRG00000004959
ENSG00000120075	ENSPTRG00000009355
ENSG00000196172	ENSPTRG00000043365
ENSG00000120093	ENSPTRG00000052423
ENSG00000146352	ENSPTRG00000018566
ENSG00000117399	ENSPTRG00000000634
ENSG00000106803	ENSPTRG00000021184
ENSG00000140259	ENSPTRG00000007006
ENSG00000085231	ENSPTRG00000016949
ENSG00000162643	ENSPTRG00000000910
ENSG00000096093	ENSPTRG00000018277
ENSG00000130023	ENSPTRG00000018821
ENSG00000101470	ENSPTRG00000030540
ENSG00000132429	ENSPTRG00000018455
ENSG00000173917	ENSPTRG00000009352
ENSG00000273841	ENSPTRG00000052212
ENSG00000234828	ENSPTRG00000046099
ENSG00000189067	ENSPTRG00000007772
ENSG00000154760	ENSPTRG00000042109
ENSG00000143947	ENSPTRG00000011928
ENSG00000155714	ENSPTRG00000007872
ENSG00000198517	ENSPTRG00000045619
ENSG00000069869	ENSPTRG00000007102
ENSG00000164855	ENSPTRG00000046342
ENSG00000112276	ENSPTRG00000018454
ENSG00000171840	ENSPTRG00000004511
ENSG00000169679	ENSPTRG00000012348
ENSG00000152942	ENSPTRG00000016950
ENSG00000112280	ENSPTRG00000018329
ENSG00000185716	ENSPTRG00000044404
ENSG00000138594	ENSPTRG00000007080
ENSG00000127947	ENSPTRG00000019337
ENSG00000198858	ENSPTRG00000049897
ENSG00000111371	ENSPTRG00000004855
ENSG00000275066	ENSPTRG00000009057
ENSG00000077312	ENSPTRG00000011007
ENSG00000106852	ENSPTRG00000021322
ENSG00000160233	ENSPTRG00000013978
ENSG00000162994	ENSPTRG00000011927
ENSG00000161647	ENSPTRG00000009252
ENSG00000174325	ENSPTRG00000012727
ENSG00000152147	ENSPTRG00000011852
ENSG00000134160	ENSPTRG00000006859
ENSG00000198898	ENSPTRG00000019615
ENSG00000069956	ENSPTRG00000020224
ENSG00000181555	ENSPTRG00000014866
ENSG00000275835	ENSPTRG00000006817
ENSG00000143001	ENSPTRG00000043722
ENSG00000188493	ENSPTRG00000011006
ENSG00000162399	ENSPTRG00000000782
ENSG00000125991	ENSPTRG00000013442
ENSG00000170891	ENSPTRG00000015872
ENSG00000173145	ENSPTRG00000002776
ENSG00000166477	ENSPTRG00000007081
ENSG00000188373	ENSPTRG00000002692
ENSG00000203485	ENSPTRG00000006772
ENSG00000204569	ENSPTRG00000017931
ENSG00000277149	ENSPTRG00000023076
ENSG00000085840	ENSPTRG00000000738
ENSG00000132002	ENSPTRG00000010594
ENSG00000179008	ENSPTRG00000006408
ENSG00000196136	ENSPTRG00000023582
ENSG00000164303	ENSPTRG00000016636
ENSG00000204568	ENSPTRG00000017932
ENSG00000099797	ENSPTRG00000010595
ENSG00000184302	ENSPTRG00000006409
ENSG00000106692	ENSPTRG00000021224
ENSG00000149313	ENSPTRG00000004236
ENSG00000092094	ENSPTRG00000006092
ENSG00000188488	ENSPTRG00000032490
ENSG00000165078	ENSPTRG00000020322
ENSG00000118946	ENSPTRG00000005914
ENSG00000158125	ENSPTRG00000011806
ENSG00000182359	ENSPTRG00000004235
ENSG00000205045	ENSPTRG00000030902
ENSG00000156502	ENSPTRG00000002568
ENSG00000170915	ENSPTRG00000047053
ENSG00000011405	ENSPTRG00000003399
ENSG00000116353	ENSPTRG00000000446
ENSG00000065308	ENSPTRG00000040958
ENSG00000144331	ENSPTRG00000012696
ENSG00000185033	ENSPTRG00000007448
ENSG00000151914	ENSPTRG00000018303
ENSG00000070047	ENSPTRG00000003125
ENSG00000198825	ENSPTRG00000022873
ENSG00000114648	ENSPTRG00000014868
ENSG00000008382	ENSPTRG00000010307
ENSG00000184792	ENSPTRG00000014255
ENSG00000152061	ENSPTRG00000001703
ENSG00000137714	ENSPTRG00000004260
ENSG00000112852	ENSPTRG00000049042
ENSG00000100665	ENSPTRG00000006683
ENSG00000177398	ENSPTRG00000013936
ENSG00000171815	ENSPTRG00000017330
ENSG00000142632	ENSPTRG00000000223
ENSG00000144115	ENSPTRG00000012170
ENSG00000088727	ENSPTRG00000014867
ENSG00000006788	ENSPTRG00000008766
ENSG00000054179	ENSPTRG00000021588
ENSG00000005108	ENSPTRG00000018936
ENSG00000012174	ENSPTRG00000021735
ENSG00000110074	ENSPTRG00000004457
ENSG00000116014	ENSPTRG00000010170
ENSG00000101473	ENSPTRG00000013567
ENSG00000134744	ENSPTRG00000000740
ENSG00000186193	ENSPTRG00000047923
ENSG00000159527	ENSPTRG00000001342
ENSG00000214336	ENSPTRG00000046086
ENSG00000118217	ENSPTRG00000001596
ENSG00000168439	ENSPTRG00000003820
ENSG00000125538	ENSPTRG00000012372
ENSG00000159363	ENSPTRG00000000241
ENSG00000179059	ENSPTRG00000031054
ENSG00000092470	ENSPTRG00000007007
ENSG00000164611	ENSPTRG00000017492
ENSG00000172073	ENSPTRG00000012172
ENSG00000198795	ENSPTRG00000022783
ENSG00000139826	ENSPTRG00000044332
ENSG00000169174	ENSPTRG00000000783
ENSG00000145990	ENSPTRG00000051423
ENSG00000072786	ENSPTRG00000017527
ENSG00000071575	ENSPTRG00000011666
ENSG00000157657	ENSPTRG00000021283
ENSG00000162745	ENSPTRG00000001597
ENSG00000124104	ENSPTRG00000013566
ENSG00000196139	ENSPTRG00000002248
ENSG00000121005	ENSPTRG00000020356
ENSG00000092847	ENSPTRG00000000528
ENSG00000152242	ENSPTRG00000009993
ENSG00000156171	ENSPTRG00000001087
ENSG00000172071	ENSPTRG00000012173
ENSG00000152315	ENSPTRG00000006622
ENSG00000139174	ENSPTRG00000004840
ENSG00000197798	ENSPTRG00000023950
ENSG00000163218	ENSPTRG00000001344
ENSG00000261456	ENSPTRG00000044858
ENSG00000163220	ENSPTRG00000001345
ENSG00000164399	ENSPTRG00000017211
ENSG00000163214	ENSPTRG00000011853
ENSG00000160570	ENSPTRG00000011046
ENSG00000203859	ENSPTRG00000023445
ENSG00000163221	ENSPTRG00000001346
ENSG00000196262	ENSPTRG00000046562
ENSG00000040933	ENSPTRG00000012266
ENSG00000143546	ENSPTRG00000001347
ENSG00000151348	ENSPTRG00000003528
ENSG00000132953	ENSPTRG00000005690
ENSG00000102524	ENSPTRG00000006027
ENSG00000156510	ENSPTRG00000002570
ENSG00000107362	ENSPTRG00000021017
ENSG00000183091	ENSPTRG00000012536
ENSG00000151065	ENSPTRG00000004525
ENSG00000186185	ENSPTRG00000009290
ENSG00000010361	ENSPTRG00000011318
ENSG00000134255	ENSPTRG00000001089
ENSG00000134748	ENSPTRG00000000739
ENSG00000176165	ENSPTRG00000030783
ENSG00000100523	ENSPTRG00000006357
ENSG00000160703	ENSPTRG00000004374
ENSG00000172893	ENSPTRG00000004013
ENSG00000203857	ENSPTRG00000024031
ENSG00000182934	ENSPTRG00000028360
ENSG00000138621	ENSPTRG00000007292
ENSG00000180660	ENSPTRG00000005777
ENSG00000277893	ENSPTRG00000044930
ENSG00000254996	ENSPTRG00000047729
ENSG00000160712	ENSPTRG00000001383
ENSG00000155621	ENSPTRG00000021018
ENSG00000111206	ENSPTRG00000051312
ENSG00000154447	ENSPTRG00000016587
ENSG00000131094	ENSPTRG00000009292
ENSG00000172915	ENSPTRG00000005775
ENSG00000243489	ENSPTRG00000039751
ENSG00000261308	ENSPTRG00000052556
ENSG00000134882	ENSPTRG00000005994
ENSG00000221859	ENSPTRG00000013983
ENSG00000085377	ENSPTRG00000018456
ENSG00000174667	ENSPTRG00000043821
ENSG00000187766	ENSPTRG00000051377
ENSG00000237521	ENSPTRG00000048915
ENSG00000102096	ENSPTRG00000021875
ENSG00000004864	ENSPTRG00000019423
ENSG00000189169	ENSPTRG00000023178
ENSG00000153066	ENSPTRG00000007774
ENSG00000213523	ENSPTRG00000017314
ENSG00000108239	ENSPTRG00000002777
ENSG00000187175	ENSPTRG00000031411
ENSG00000117122	ENSPTRG00000000239
ENSG00000171763	ENSPTRG00000007034
ENSG00000205445	ENSPTRG00000013982
ENSG00000205439	ENSPTRG00000013986
ENSG00000241123	ENSPTRG00000031415
ENSG00000105223	ENSPTRG00000010994
ENSG00000081818	ENSPTRG00000017333
ENSG00000182606	ENSPTRG00000014789
ENSG00000221837	ENSPTRG00000050735
ENSG00000236320	ENSPTRG00000039969
ENSG00000078269	ENSPTRG00000018739
ENSG00000125245	ENSPTRG00000005995
ENSG00000187372	ENSPTRG00000051462
ENSG00000179046	ENSPTRG00000016668
ENSG00000188155	ENSPTRG00000047089
ENSG00000120324	ENSPTRG00000032485
ENSG00000169508	ENSPTRG00000005996
ENSG00000213339	ENSPTRG00000010481
ENSG00000119969	ENSPTRG00000002778
ENSG00000272674	ENSPTRG00000017338
ENSG00000053702	ENSPTRG00000004531
ENSG00000196961	ENSPTRG00000011315
ENSG00000171766	ENSPTRG00000007033
ENSG00000184602	ENSPTRG00000041691
ENSG00000175894	ENSPTRG00000013980
ENSG00000179292	ENSPTRG00000003918
